product_id,title,autmog_url,mechanism,body_details,notes
7303253065915,38 464 Brass - Pilot G2 (Rollerball),https://www.autmog.com/products/38-464-brass-pilot-g2-rollerball,Twist,Grip Lines,
7303323058363,38 464 Brass Smooth Body- Pilot G2 (Rollerball),https://www.autmog.com/products/38-464-brass-smooth-body-pilot-g2-rollerball,Twist,Smooth,
7183720906939,38 Aluminum - ISO G2 (Parker),https://www.autmog.com/products/aluminum-38-parker,Twist,Grip Lines,
7226983743675,38 Aluminum - ISO G2 (Parker) Smooth Body - Aluminum Clip,https://www.autmog.com/products/38-aluminum-iso-g2-parker-smooth-body-aluminum-clip,Twist,Smooth,
7183697477819,38 Aluminum - Rollerball (Pilot G2),https://www.autmog.com/products/aluminum-38-rollerball,Twist,Grip Lines,
7231418171579,38 Aluminum Round Nose - Ballpoint ISO G2 (Parker) - Brass Clip,https://www.autmog.com/products/38-aluminum-round-nose-ballpoint-iso-g2-parker-brass-clip,Twist,,
7322212368571,38 Aluminum Smooth Body - Rollerball (Pilot G2),https://www.autmog.com/products/38-aluminum-smooth-body-rollerball-pilot-g2,Twist,Smooth,
7258350289083,38 Brass - Brass Clip -  Rollerball (Pilot G2),https://www.autmog.com/products/38-brass-brass-clip-pilot-g2,Click,,
7203252797627,38 Brass Round Tip - Rollerball (Pilot G2),https://www.autmog.com/products/38-brass-round-tip-rollerball-pilot-g2,Click,,
7808783483067,38 Click Pen - 6Al-4V Titanium - Round Nose - ISO G2 Schmidt 9000 (Parker),https://www.autmog.com/products/38-click-pen-6al-4v-titanium-round-nose-iso-g2-schmidt-9000-parker,Click,,
7805193322683,38 Click Pen - 6Al-4V Titanium - Round Nose - Pentel EnerGel,https://www.autmog.com/products/38-click-pen-6al-4v-titanium-round-nose-pentel-energel,Click,,
7801121439931,38 Click Pen - 6Al-4V Titanium - Stepped Nose - Pilot G2,https://www.autmog.com/products/38-click-pen-6al-4v-titanium-stepped-nose-pilot-g2,Click,,
8348361261243,38 Clipless Click Pen - 6061 Aluminum - Conical Nose - Pentel EnerGel 0.7mm Metal Nose Refill,https://www.autmog.com/products/38-clipless-click-pen-6061-aluminum-conical-nose-pentel-energel-0-7mm-metal-nose-refill,Click,Smooth,
8211176882363,38 Clipless Click Pen - 6Al-4V Titanium - Recessed Body - Step Nose Grip Lines - Uni-Ball SXR-5,https://www.autmog.com/products/38-clipless-click-pen-6al-4v-titanium-recessed-body-step-nose-grip-lines-uni-ball-sxr-5,Click,Grip Lines; Tapered,
8434656149691,38 Clipless Click Pen - 6Al-4V Titanium Conical Nose - C63000 Bronze Mechanism - OHTO C-305 Rollerball Refill,https://www.autmog.com/products/38-clipless-click-pen-c63000-bronze-conical-nose-6061-aluminum-button-pentel-energel-0-7mm-metal-nose-refill-copy,Click,,
8215894982843,38 Clipless Click Pen - 6Al-4V Titanium Recessed Body - Step Nose Grip Lines - C63000 Bronze Mechanism - Pilot G2,https://www.autmog.com/products/38-clipless-click-pen-6al-4v-titanium-recessed-body-step-nose-grip-lines-c63000-bronze-mechanism-pilot-g2,Click,Grip Lines; Tapered,
8210407030971,38 Clipless Click Pen - 6Al-4V Titanium Recessed Body - Step Nose Grip Lines - C63000 Bronze Mechanism - Uni SXR-5,https://www.autmog.com/products/38-clipless-click-pen-6al-4v-titanium-recessed-body-step-nose-grip-lines-c63000-bronze-mechanism-uni-ball-sxr-5,Click,Grip Lines; Tapered,
8359834812603,38 Clipless Click Pen - C63000 Bronze Conical Nose - 6061 Aluminum Button - Pentel EnerGel 0.7mm Metal Nose Refill,https://www.autmog.com/products/38-clipless-click-pen-c63000-bronze-conical-nose-6061-aluminum-button-pentel-energel-0-7mm-metal-nose-refill,Click,,
8328289059003,38 Clipless Click Pen - C63000 Bronze Round Nose Body And Button - 6061 Aluminum Mechanism - OHTO C-307 Rollerball Refill,https://www.autmog.com/products/38-clipless-click-pen-c63000-bronze-round-nose-body-and-button-6061-aluminum-mechanism-ohto-c-305-rollerball-refill,Click,,
8249536348347,38 Clipless Click Pen - C63000 Nickel Aluminum Bronze - Round Nose - Schmidt Short Rollerball P8126 Refill,https://www.autmog.com/products/38-clipless-click-pen-c63000-nickel-aluminum-bronze-round-nose-schmidt-p8126,Click,,
8254978064571,38 Clipless Click Pen - C63000 Nickel Aluminum Bronze Body And Mechanism - 6Al-4V Titanium Button - Round Nose - Schmidt Short Rollerball P8126 Refill,https://www.autmog.com/products/38-clipless-click-pen-c63000-nickel-aluminum-bronze-round-nose-schmidt-short-rollerball-p8126-refill-copy,Click,,
8305997152443,38 Clipless Click Pen x KVR - 6Al-4V Titanium Recessed Body - Step Nose Grip Lines - C63000 Bronze Mechanism - Pilot G2,https://www.autmog.com/products/38-clipless-click-pen-x-kvr-6al-4v-titanium-recessed-body-step-nose-grip-lines-c63000-bronze-mechanism-pilot-g2,Click,Grip Lines; Tapered,
7242603331771,38 Copper - Ballpoint ISO G2 (Parker) - Round Nose,https://www.autmog.com/products/38-copper-ballpoint-iso-g2-parker-round-nose,"Click, Twist",,
7231409389755,38 Copper - Ballpoint ISO G2 (Parker) Smooth Body - Brass Clip,https://www.autmog.com/products/38-copper-ballpoint-iso-g2-parker-smooth-body-brass-clip,,Smooth,
7188461748411,38 Copper - ISO G2 (Parker),https://www.autmog.com/products/38-copper-iso-g2-parker,"Click, Twist",Grip Lines,
7283723239611,38 Copper Top - Brass Body - Brass Clip - Rollerball Pilot G2,https://www.autmog.com/products/38-copper-top-brass-body-brass-clip-rollerball-pilot-g2,Click,,
7283715047611,38 Copper Top - Brass Body - Copper Clip - Rollerball Pilot G2,https://www.autmog.com/products/copy-of-38-copper-top-brass-body-copper-clip-rollerball-pilot-g2,Click,,
7283712524475,38 Copper Top - Brass Body - Rollerball Pilot G2,https://www.autmog.com/products/38-copper-top-brass-body-rollerball-pilot-g2,Click,,
7695370453179,38 Twist Action - 110 Copper - Pentel Energel 0.5mm Needle Nose,https://www.autmog.com/products/38-twist-action-110-copper-pentel-energel-0-5mm-needle-nose,Twist,Grip Lines,
7219738935483,38 Twist Action - Pre Order - 110 Copper - Pentel Energel 0.5mm Needle Nose,https://www.autmog.com/products/38-copper-rollerball-pilot-g2,Twist,Grip Lines,
7829843542203,39 Click Pen - 6061 Aluminum Body - 6Al-4V Titanium Clip - Round Nose - Pilot G2,https://www.autmog.com/products/39-click-pen-6061-aluminum-body-6al-4v-titanium-clip-round-nose-pilot-g2,Click,,
7818735452347,39 Click Pen - 6Al-4V Titanium - Cone Nose - Pentel EnerGel,https://www.autmog.com/products/39-click-pen-6al-4v-titanium-cone-nose-pentel-energel,Click,,
7781794644155,39 Click Pen - 6Al-4V Titanium - Pentel EnerGel 0.7mm,https://www.autmog.com/products/39-click-pen-6al-4v-titanium-pentel-energel-0-7mm,Click,Tapered,
7814935511227,39 Click Pen - 6Al-4V Titanium - Pilot G2,https://www.autmog.com/products/39-click-pen-6al-4v-titanium-pilot-g2,Click,Tapered,
7821386023099,39 Click Pen - 6Al-4V Titanium - Round Nose - Pilot G2,https://www.autmog.com/products/39-click-pen-6al-4v-titanium-round-nose-pilot-g2,Click,,
8004006772923,40 Click Clipped Pen - 6Al-4V Titanium - 6061 Aluminum Button - Conical Nose - ISO G2 (Parker),https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-6061-aluminum-button-conical-nose-iso-g2-parker-copy,Click,Grip Lines,
8003698000059,40 Click Clipped Pen - 6Al-4V Titanium - Conical Nose - ISO G2 (Parker),https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-conical-nose-iso-g2-parker,Click,Grip Lines,
8035181953211,40 Click Clipped Pen - 6Al-4V Titanium - Round Nose -  ISO G2 (Parker),https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-round-nose-iso-g2-parker,Click,,
7989722906811,40 Click Clipped Pen - 6Al-4V Titanium - Round Nose -  Pentel EnerGel,https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-round-nose-pentel-energel,Click,Grip Lines,
8024394825915,40 Click Clipped Pen - 6Al-4V Titanium - Round Nose -  Pilot G2,https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-round-nose-pilot-g2,Click,Grip Lines,
8009912877243,40 Click Clipped Pen - 6Al-4V Titanium - Step Nose -  Pentel EnerGel,https://www.autmog.com/products/40-click-clipped-pen-6al-4v-titanium-step-nose-pentel-energel,Click,Grip Lines,
7615286608059,40 Click Pen - 6061 Aluminum - Schmidt EasyFlow 9000 - Clip and Grooves,https://www.autmog.com/products/40-click-pen-6061-aluminum-schmidt-easyflow-9000-clip-and-grooves,Click,Tapered; Grip Lines,
7905519370427,40 Click Pen - 6Al-4V Titanium - Cone Nose - Grip Lines - Pilot G2,https://www.autmog.com/products/40-click-pen-6al-4v-titanium-cone-nose-grip-lines-pilot-g2,Click,Grip Lines; Tapered,
7768913412283,40 Click Pen - 6Al-4V Titanium - ISO G2 Schmidt 9000 M,https://www.autmog.com/products/40-click-pen-6al-4v-titanium-iso-g2-schmidt-9000-m,Click,,
7793311973563,40 Click Pen - 6Al-4V Titanium - ISO G2 Schmidt 9000 M - Round Nose - 6Al-4V Titanium Clip,https://www.autmog.com/products/40-click-pen-6al-4v-titanium-iso-g2-schmidt-9000-m-round-nose-6al-4v-titanium-clip,Click,Tapered,
7798065955003,40 Click Pen - 6Al-4V Titanium - Stepped Nose - Pentel EnerGel Needle Nose 0.7mm,https://www.autmog.com/products/40-click-pen-6al-4v-titanium-pentel-energel-needle-nose-0-7mm,Click,Tapered,
7954811781307,40 Clipless Click Pen - 6061 Aluminum - Conical Nose - Pilot G2,https://www.autmog.com/products/40-clipless-click-pen-6061-aluminum-conical-nose-pilot-g2,Click,,
7935257182395,40 Clipless Click Pen - 6061 Aluminum - Conical Nose - Schmidt P8126 Refill,https://www.autmog.com/products/40-clipless-click-pen-6061-aluminum-conical-nose-schmidt-p8126-refill,Click,Grip Lines,
7935255740603,40 Clipless Click Pen - 6Al-4V Titanium - 6061 Aluminum Mechanism - Conical Nose - Schmidt P8126 Refill,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-conical-nose-schmidt-p8126-refill,Click,Grip Lines,
7943847280827,40 Clipless Click Pen - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - ISO G2 Schmidt EF9000 Refill,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-conical-nose-iso-g2-schmidt-ef9000-refill-copy,Click,Grip Lines,
7950919205051,40 Clipless Click Pen - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - Pentel EnerGel,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-round-nose-grip-lines-pentel-energel,Click,Grip Lines,
7947931975867,40 Clipless Click Pen - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - Pilot G2,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-round-nose-grip-lines-pilot-g2,Click,Grip Lines,
7929759662267,40 Clipless Click Pen - 6Al-4V Titanium - 6061 Aluminum Mechanism - Step Nose - Pentel EnerGel Needle Nose,https://www.autmog.com/products/copy-of-36-clipless-click-pen-6al-4v-titanium-464-brass-mechanism-cone-nose-pilot-g2,Click,Grip Lines,
7950918549691,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Cone Nose - Grip Lines - ISO G2 Schmidt EF9000 Refill,https://www.autmog.com/products/40-clipless-click-pen-x-kvr-finishing-6al-4v-titanium-6061-aluminum-mechanism-cone-nose-grip-lines-iso-g2-schmidt-ef9000-refill,Click,Grip Lines,
7943846297787,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Conical Nose - Schmidt P8126 Refill,https://www.autmog.com/products/40-clipless-click-pen-x-kvr-finishing-6al-4v-titanium-6061-aluminum-mechanism-conical-nose-schmidt-p8126-refill-copy,Click,Grip Lines,
7950918156475,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - Itoya Aqua Roller ISO G2,https://www.autmog.com/products/40-clipless-click-pen-x-kvr-finishing-6al-4v-titanium-6061-aluminum-mechanism-round-nose-grip-lines-itoya-aqua-roller-iso-g2,Click,Grip Lines,
7961477120187,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - Pentel EnerGel,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-round-nose-grip-lines-pentel-energel-1,Click,Grip Lines,
7954485903547,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Round Nose - Grip Lines - Pilot G2,https://www.autmog.com/products/40-clipless-click-pen-6al-4v-titanium-6061-aluminum-mechanism-round-nose-grip-lines-pilot-g2-copy,Click,Grip Lines,
7939994845371,40 Clipless Click Pen x KVR Finishing - 6Al-4V Titanium - 6061 Aluminum Mechanism - Step Nose - Pentel EnerGel Needle Nose,https://www.autmog.com/products/40-clipless-click-pen-x-kvr-finishing-6al-4v-titanium-6061-aluminum-mechanism-step-nose-pentel-energel-needle-nose,Click,Grip Lines,
7943844692155,40 Clipless Click Pen x KVR Finishing Polished - 6Al-4V Titanium - 6061 Aluminum Mechanism - Step Nose - Pentel EnerGel Needle Nose,https://www.autmog.com/products/40-clipless-click-pen-x-kvr-finishing-polished-6al-4v-titanium-6061-aluminum-mechanism-step-nose-pentel-energel-needle-nose,Click,Grip Lines,
8287984681147,40 Grip - 38 Mechanism Clipless Click Pen - 6061 Aluminum - Triple Bevel Nose - OHTO Ceramic ISO G2,https://www.autmog.com/products/40-grip-38-mechanism-clipless-click-pen-6061-aluminum-triple-bevel-nose-ohto-ceramic-iso-g2,Click,Grip Lines,
8272059793595,40 Grip - 38 Mechanism Clipless Click Pen - C63000 Nickel Aluminum Bronze - Triple Bevel Nose - Pentel EnerGel Needle Tip,https://www.autmog.com/products/40-grip-38-mechanism-clipless-click-pen-c63000-nickel-aluminum-bronze-triple-bevel-nose-pentel-energel-needle-tip,Click,Grip Lines,
7605966667963,42 Click Pen - *Pre-Order* - 6Al-4V Titanium - Pilot G2,https://www.autmog.com/products/42-click-pen-pre-order-6al-4v-titanium-pilot-g2,Click,Tapered,
7426342486203,42 Click Pen - 464 Brass,https://www.autmog.com/products/42-click-pen-464-brass,Click,Tapered,
7847019774139,42 Click Pen - 6061 Aluminum - Round Nose - Pilot G2,https://www.autmog.com/products/42-click-pen-6061-aluminum-round-nose-pilot-g2,Click,Tapered,
7444415742139,42 Click Pen - 6Al-4V Titanium,https://www.autmog.com/products/42-click-pen-6al-4v-titanium,Click,Tapered,
7455381651643,42 Click Pen - 6Al-4V Titanium - 464 Brass Clip,https://www.autmog.com/products/42-click-pen-6al-4v-titanium-464-brass-clip,Click,,
7768308449467,42 Click Pen - 6Al-4V Titanium - Pentel EnerGel 0.7mm,https://www.autmog.com/products/42-click-pen-6al-4v-titanium-pentel-energel-0-7mm,Click,Tapered,
7718713131195,42 Click Pen - Pre-Order - 6Al-4V Titanium - Pentel EnerGel 0.7mm,https://www.autmog.com/products/42-click-pen-pre-order-6al-4v-titanium-pentel-energel-0-7mm,Click,Tapered,
7834224361659,44 Click Pen - 6Al-4V Titanium - Round Nose - Pilot G2,https://www.autmog.com/products/44-click-pen-6al-4v-titanium-round-nose-pilot-g2,Click,Tapered,
8080221470907,45 Clipless Click Pen - 6Al-4V Titanium  - Conical Nose  - Pentel EnerGel,https://www.autmog.com/products/45-clipless-click-pen-6al-4v-titanium-conical-nose-pentel-energel,Click,,
8158274388155,45 Clipless Click Pen - 6Al-4V Titanium  - Conical Nose - C63000 Bronze Mechanism - Pentel EnerGel,https://www.autmog.com/products/45-clipless-click-pen-6al-4v-titanium-conical-nose-c63000-bronze-mechanism-pentel-energel,Click,,
8187768307899,45 Clipless Click Pen - 6Al-4V Titanium  - Round Nose Grip Lines - C63000 Bronze Mechanism - Uni-Ball Signo UMR-83,https://www.autmog.com/products/45-clipless-click-pen-6al-4v-titanium-conical-nose-c63000-bronze-mechanism-pentel-energel-copy,Click,Grip Lines,
8104228421819,45 Clipless Click Pen - 6Al-4V Titanium  - Step Nose  - ISO G2 (Parker),https://www.autmog.com/products/45-clipless-click-pen-6al-4v-titanium-step-nose-iso-g2-parker,Click,,
8185010225339,45 Clipless Click Pen - C63000 Bronze  - Round Nose Grip Lines - ISO G2 (Parker),https://www.autmog.com/products/45-clipless-click-pen-c63000-bronze-round-nose-grip-lines-iso-g2-parker,Click,Grip Lines,
